id,name,region,category,address,lon,lat,rating,imageUrl,memo
388,서울인쇄센터,종로/중구,카페,"서울 중구 마른내로 140 인쇄정보센터 1,2층 (쌍림동)",127.00358011,37.56451773,0,https://via.placeholder.com/150,NULL
389,콜트레인,종로/중구,카페,"서울 중구 퇴계로27길 35 (충무로3가)",126.99122934,37.5627524,0,https://via.placeholder.com/150,NULL
390,피즈소셜클럽,종로/중구,카페,"서울 중구 을지로35길 51-4 4층 (주교동)",127.00135833,37.56906059,0,https://via.placeholder.com/150,NULL
391,구세계,종로/중구,카페,"서울 중구 충무로7길 19 5층 (을지로3가)",126.99155837,37.56570769,0,https://via.placeholder.com/150,NULL
392,"미학당 2호점",구로/관악/동작,베이커리,"서울 동작구 상도로37길 81 1층 (상도동)",126.9536462,37.49734984,0,https://via.placeholder.com/150,NULL
393,휴,신촌/연희,카페,"서울 서대문구 연희로 46 1층 (연희동)",126.92806012,37.56261999,4.5,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fa9e36d2edda0f2b1094274679ca7787cc29c581a%3Foriginal,NULL
394,하바티,홍대/합정/마포,카페,"서울 마포구 동교로 209-4 1, 2층 (동교동)",126.92320836,37.5588814,0,https://via.placeholder.com/150,NULL
395,벤베누토,성북/노원/중랑,양식,"서울 성북구 동소문로20나길 39 동선동복합빌 2층 (동선동1가)",127.01852781,37.59279583,4.5,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F23C558F5D5A6423E9E062DE9CB0036BF,NULL
396,카츠오도,구로/관악/동작,돈까스,"서울 관악구 조원로16가길 51 1층 (신림동)",126.9133936,37.48246958,0,https://via.placeholder.com/150,NULL
397,흥도식당,잠실/송파/강동,돈까스,"서울 송파구 법원로 114 지하1층 B동 155-1호 (문정동)",127.12102774,37.48552078,0,https://via.placeholder.com/150,NULL
398,"이즈니베이커리 현대백화점 무역센터점",강남,베이커리,"서울 강남구 테헤란로 517 지하1층 (삼성동)",127.05975113,37.50880101,0,https://via.placeholder.com/150,NULL
399,연이네김밥,성북/노원/중랑,분식,"서울 성북구 보문로38길 11 (동소문동5가)",127.01449997,37.59152239,0,https://via.placeholder.com/150,NULL
400,수아당,성북/노원/중랑,분식,"서울 성북구 동소문로20가길 33 1,2층 (동선동1가)",127.01802174,37.59307071,0,https://via.placeholder.com/150,NULL
401,시홍쓰,건대/성수/왕십리,한식,"서울 광진구 능동로17길 5 1층 (화양동)",127.07301597,37.54608512,0,https://via.placeholder.com/150,NULL
402,연필,건대/성수/왕십리,카페,"서울 광진구 면목로 12 1층 102호 (군자동)",127.07558826,37.55522413,0,https://via.placeholder.com/150,NULL
403,유어스베이크샵,목동/양천,베이커리,"서울 양천구 목동서로 37 하이베라스 1층 112호 (목동)",126.881915,37.53747384,0,https://via.placeholder.com/150,NULL
404,"시글루 건대점",건대/성수/왕십리,카페,"서울 광진구 동일로22길 42 4층 (화양동)",127.06644333,37.54185881,0,https://via.placeholder.com/150,NULL
405,"바스버거 역삼점",강남,버거,"서울 강남구 테헤란로26길 10 성보빌딩 지하1층 (역삼동)",127.03583793,37.49963305,0,https://via.placeholder.com/150,NULL
406,"불이아 역삼점",강남,중식,"서울 강남구 논현로 514 (역삼동)",127.03654334,37.50257795,4.1,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F23d36d544303211bcc3f855839b692a6c75c3480%3Foriginal,NULL
407,"이도곰탕 본점",강남,한식,"서울 강남구 논현로94길 29-5 (역삼동)",127.03846125,37.5033732,4.1,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F335d2f4069e33412b1f7a198e87df64ee275a741%3Foriginal,NULL
408,을지로전주옥,종로/중구,한식,"서울 중구 을지로 101 1층 (을지로2가)",126.98917339,37.56636162,0,https://via.placeholder.com/150,NULL
409,"스퀘어 한남",용산/이태원/한남,카페,"서울 용산구 이태원로 230 1층 (한남동)",126.99929059,37.53549482,0,https://via.placeholder.com/150,NULL
410,쏭타이치앙마이,용산/이태원/한남,아시안,"서울 용산구 한강대로40길 39-5 1층 (한강로2가)",126.97159961,37.53036561,4.5,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FCAD75EF79F6447D9AE9999DA79B4E3EB,NULL
411,홍탁목포집,종로/중구,한식,"서울 중구 청구로 86-1 (신당동)",127.01277591,37.56070047,0,https://via.placeholder.com/150,NULL
412,크레미엘,서초,베이커리,"서울 서초구 양재천로21길 3 1층 (양재동)",127.03915257,37.47580574,0,https://via.placeholder.com/150,NULL
413,메종조,서초,베이커리,"서울 서초구 반포대로7길 35 102호 (서초동)",127.01011909,37.4819783,0,https://via.placeholder.com/150,NULL
414,조가네족발왕,구로/관악/동작,한식,"서울 동작구 동작대로23길 21 대원빌딩 1층 (사당동)",126.98054367,37.48407468,0,https://via.placeholder.com/150,NULL
415,진미식당,용산/이태원/한남,한식,"서울 용산구 백범로90길 46 1층 (문배동)",126.9701829,37.53667947,0,https://via.placeholder.com/150,NULL
416,노틀던,건대/성수/왕십리,베이커리,"서울 성동구 서울숲2길 11 1층 (성수동1가)",127.04003076,37.54738303,0,https://via.placeholder.com/150,NULL
417,올딧세,용산/이태원/한남,카페,"서울 용산구 한강대로21길 29-16 1층 (한강로3가)",126.96303919,37.52698088,0,https://via.placeholder.com/150,NULL
418,한남라매종,용산/이태원/한남,베이커리,"서울 용산구 한남대로20길 51 (한남동)",127.00974156,37.53493309,0,https://via.placeholder.com/150,NULL
419,오라라,용산/이태원/한남,카페,"서울 용산구 이태원로54길 32 (한남동)",127.0017481,37.53698055,0,https://via.placeholder.com/150,NULL
420,"이월로스터스 성수점",건대/성수/왕십리,카공카페,"서울 성동구 서울숲2길 46 (성수동1가)",127.04373384,37.54621492,0,https://via.placeholder.com/150,NULL
421,카페서울숲,건대/성수/왕십리,카공카페,"서울 성동구 왕십리로 63 1층 (성수동1가)",127.04374136,37.5435804,0,https://via.placeholder.com/150,NULL
422,"푸르너스가든 서울숲점",건대/성수/왕십리,카페,"서울 성동구 서울숲2길 46-9 동심원 빌딩 1층 (성수동1가)",127.04362965,37.54606089,0,https://via.placeholder.com/150,NULL
423,메쉬커피,건대/성수/왕십리,카페,"서울 성동구 서울숲길 43 (성수동1가)",127.04245396,37.5481192,0,https://via.placeholder.com/150,NULL
424,다로베,건대/성수/왕십리,버거,"서울 성동구 왕십리로11길 7 1층 (성수동1가)",127.04338665,37.54851891,0,https://via.placeholder.com/150,NULL
425,스테치,건대/성수/왕십리,카페,"서울 성동구 연무장9길 6 2층 (성수동2가)",127.05595253,37.54283372,0,https://via.placeholder.com/150,NULL
426,브루잉세레모니,건대/성수/왕십리,카페,"서울 성동구 연무장5가길 22-1 1층 (성수동2가)",127.05517436,37.54328459,0,https://via.placeholder.com/150,NULL
427,페이퍼마쉐,종로/중구,카공카페,"서울 종로구 무교로 40 (서린동)",126.97947781,37.56951833,0,https://via.placeholder.com/150,NULL
429,키,건대/성수/왕십리,한식,"서울 성동구 연무장길 41-9 1층 (성수동2가)",127.05396123,37.54313378,0,https://via.placeholder.com/150,NULL
430,피자시즌,건대/성수/왕십리,피자,"서울 성동구 성수이로14길 14 가동 1층 (성수동2가)",127.05690647,37.54140608,0,https://via.placeholder.com/150,NULL
431,카페포제,건대/성수/왕십리,카페,"서울 성동구 연무장9길 7 1층 (성수동2가)",127.05575119,37.54293653,0,https://via.placeholder.com/150,NULL
432,헤이웨이브,종로/중구,호프집,"서울 중구 퇴계로87길 43-25 1층 (황학동)",127.01989907,37.56746416,4.7,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fd926be64295481ec4b0b6f8335b9f826cf6034c2%3Foriginal,NULL
433,세실앤세드릭,종로/중구,카페,"서울 중구 퇴계로81길 8 (황학동)",127.01813292,37.5659778,0,https://via.placeholder.com/150,NULL
434,한스피자,종로/중구,피자,"서울 중구 다산로42길 37 (신당동)",127.01838158,37.56450554,0,https://via.placeholder.com/150,NULL
435,책나라,회기/청량리,카페,"서울 동대문구 경희대로4길 60 (회기동)",127.05547707,37.59138681,0,https://via.placeholder.com/150,NULL
436,리드스트리트커피,회기/청량리,카공카페,"서울 동대문구 회기로 166 지하1,2층 (회기동)",127.05448898,37.59036014,0,https://via.placeholder.com/150,NULL
437,너만보여크루아상,회기/청량리,카공카페,"서울 동대문구 망우로21길 63 1층 (휘경동)",127.05949327,37.5899793,0,https://via.placeholder.com/150,NULL
438,"아티제 외대점",회기/청량리,카공카페,"서울 동대문구 이문로 107 (이문동)",127.05965239,37.5964087,0,https://via.placeholder.com/150,NULL
439,프리무인카페,회기/청량리,카페,"서울 동대문구 휘경로2길 4 지하1층 (이문동)",127.06096544,37.59581698,0,https://via.placeholder.com/150,NULL
440,더하우스1932,종로/중구,카공카페,"서울 중구 만리재로35길 7 (만리동1가)",126.96737887,37.55554295,0,https://via.placeholder.com/150,NULL
441,모모키친,용산/이태원/한남,돈까스,"서울 용산구 한강대로104길 50 (동자동)",126.97489874,37.55029828,0,https://via.placeholder.com/150,NULL
442,한끼한잔,용산/이태원/한남,한식,"서울 용산구 후암로 101 1층 (동자동)",126.97430582,37.55340389,0,https://via.placeholder.com/150,NULL
443,죠우,용산/이태원/한남,일식,"서울 용산구 후암로 97-1 1층 (동자동)",126.97464535,37.55336792,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Fplace%2F3B1BE695C1BD47769C5198ED4CFCA6A7,NULL
444,오서독스,용산/이태원/한남,카공카페,"서울 용산구 한강대로102길 11-22 (동자동)",126.97302143,37.55001225,0,https://via.placeholder.com/150,NULL
445,메시야,용산/이태원/한남,돈까스,"서울 용산구 한강대로 358 1층 (동자동)",126.97218511,37.55008503,0,https://via.placeholder.com/150,NULL
446,"꺼거 본점",용산/이태원/한남,중식,"서울 용산구 한강대로48길 10 1층 (한강로2가)",126.97112738,37.53153049,4.4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDA1MTJfMjAg%2FMDAxNzE1NTIxMDcyMjk2.t_RjBH4HcVeQuOcOmjet9JLOpVYNCeiAp71cpboLWP4g.8XPjA6mTqlQePN5GnGs9zYJTV470lUOR6LNNuhjD7bwg.JPEG%2FSE-9a9295a7-1015-11ef-8955-b16dd264887d.jpg%3Ftype%3Dw966,NULL
447,테이블도손,용산/이태원/한남,베이커리,"서울 용산구 한강대로 177 2층 201호 (한강로1가)",126.97270562,37.5347168,0,https://via.placeholder.com/150,NULL
448,몽상가,용산/이태원/한남,한식,"서울 용산구 한강대로38가길 7-16 (한강로2가)",126.97014605,37.52977509,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyNDEwMDZfMjc2%2FMDAxNzI4MTUwMzQxNjky.Jo-BolZk051Qi9yvtSSPD6xfjWE5lsep5sxKjn65akIg.YVdMya8AkOFm9epZZbZUOPm_OX4WWdAVsFr_TDf1bfog.JPEG%2F749843112.150616.jpg%3Ftype%3Dw966,NULL
449,해피앤피스커피클럽,신촌/연희,카페,"서울 서대문구 연희로 134 1층 (연희동)",126.93317907,37.56937056,0,https://via.placeholder.com/150,NULL
450,"미도파 커피하우스",신촌/연희,카페,"서울 서대문구 성산로 317 2층 (연희동)",126.92541334,37.56656831,0,https://via.placeholder.com/150,NULL
451,"아모르나폴리 계동점",종로/중구,베이커리,"서울 종로구 계동길 15 1,2층 (계동)",126.98659624,37.57796708,0,https://via.placeholder.com/150,NULL
452,"누아르 마르디 메크르디",용산/이태원/한남,카페,"서울 용산구 이태원로54길 5 (한남동)",127.00194047,37.53805184,0,https://via.placeholder.com/150,NULL
453,만게츠,건대/성수/왕십리,일식,"서울 광진구 능동로31길 14 1층 (군자동)",127.07777319,37.55588945,4.4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fee4a08e028d7785b759a76579c833df3447c23d0%3Foriginal,NULL
454,능동곱창전문점,건대/성수/왕십리,한식,"서울 광진구 능동로36길 15 (능동)",127.08006871,37.55621948,0,https://via.placeholder.com/150,NULL
455,오디움,서초,카페,"서울 서초구 헌릉로8길 6 (신원동)",127.05896611,37.45689701,0,https://via.placeholder.com/150,NULL
456,"어반클리프 & 글래스룸",용산/이태원/한남,카페,"서울 용산구 신흥로20길 43 (후암동)",126.98405785,37.54739865,0,https://via.placeholder.com/150,NULL
457,"콤포타블 남산",용산/이태원/한남,카페,"서울 용산구 두텁바위로60길 49 대원정사 별관 4층 (후암동)",126.98365125,37.54900598,0,https://via.placeholder.com/150,NULL
458,"빈브라더스 커피하우스 서울",홍대/합정/마포,카페,"서울 마포구 토정로9길 2 6,7층 (상수동)",126.92445583,37.54518704,0,https://via.placeholder.com/150,NULL
459,파파야리프,강남,아시안,"서울 강남구 강남대로102길 29 2층 (역삼동)",127.02765151,37.50296897,4.2,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7c70b1c29cd9905c6b9b2647d57852d101245e26%3Foriginalhttps://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F7c70b1c29cd9905c6b9b2647d57852d101245e26%3Foriginal,NULL
460,"종로수제비 서소문점",종로/중구,한식,"서울 중구 세종대로11길 26 1층 (서소문동)",126.97439785,37.56227333,0,https://via.placeholder.com/150,NULL
461,느루,용산/이태원/한남,양식,"서울 용산구 한강대로 126-2 (한강로2가)",126.96968637,37.53066787,3.8,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Fee4a08e028d7785b759a76579c833df3447c23d0%3Foriginal,NULL
462,써머레인,용산/이태원/한남,베이커리,"서울 용산구 이태원로55가길 49 1층 (한남동)",126.99926456,37.53635437,0,https://via.placeholder.com/150,NULL
463,NOSH,구로/관악/동작,베이커리,"서울 관악구 조원로13길 64 1층 (신림동)",126.91176451,37.48523177,0,https://via.placeholder.com/150,NULL
464,카페OCT25,건대/성수/왕십리,베이커리,"서울 성동구 사근동길 53 1층 (사근동)",127.04685159,37.56101172,0,https://via.placeholder.com/150,NULL
465,"뚝섬자벌레 서울생각마루",건대/성수/왕십리,카페,"서울 광진구 강변북로 2202 (자양동)",127.06530254,37.52994462,0,https://via.placeholder.com/150,NULL
466,올림픽공원장미축제,잠실/송파/강동,카페,"서울 송파구 올림픽로 424 (방이동)",127.12765035,37.51289718,0,https://via.placeholder.com/150,NULL
467,"대현산 장미원",건대/성수/왕십리,카페,"서울 성동구 금호동1가 산 37-1",127.02879672,37.55187778,0,https://via.placeholder.com/150,NULL
468,씨네마포,홍대/합정/마포,카페,"서울 마포구 독막로9길 3-3 1층 (서교동)",126.91932268,37.54862365,0,https://via.placeholder.com/150,NULL
469,버거브라더,창동/도봉산,버거,"서울 도봉구 마들로 657 1층 101~4호 (방학동)",127.04592081,37.66897212,0,https://via.placeholder.com/150,NULL
470,래빗홀버거,건대/성수/왕십리,버거,"서울 광진구 광나루로 424 1층 (화양동)",127.07654083,37.54604054,0,https://via.placeholder.com/150,NULL
471,"세븐패티버거 압구정로데오점",강남,버거,"서울 강남구 선릉로 815 (신사동)",127.039323,37.52487087,0,https://via.placeholder.com/150,NULL
472,밀로밀,홍대/합정/마포,베이커리,"서울 마포구 희우정로10길 9 1층 (망원동)",126.90449856,37.55287792,0,https://via.placeholder.com/150,NULL
473,"코끼리베이글 성수점",건대/성수/왕십리,베이커리,"서울 성동구 성수이로26길 17 1,2층 (성수동2가)",127.05953302,37.54604313,0,https://via.placeholder.com/150,NULL
474,필앳홈,잠실/송파/강동,카페,"서울 송파구 백제고분로41길 6-5 연빌딩 1층 (송파동)",127.10869249,37.50689113,0,https://via.placeholder.com/150,NULL
475,라잇크,마곡/김포,베이커리,"서울 강서구 등촌로39나길 20 1층 (등촌동)",126.861512,37.54630309,0,https://via.placeholder.com/150,NULL
476,"뚝섬한강공원 장미원",건대/성수/왕십리,카페,"서울 광진구 자양동 427-22",127.07383895,37.52804388,0,https://via.placeholder.com/150,NULL
477,스시복,홍대/합정/마포,일식,"서울 마포구 마포대로12길 34 소담빌딩 2층 201호 (공덕동)",126.95469019,37.54751357,0,https://via.placeholder.com/150,NULL
478,피포파,종로/중구,카페,"서울 종로구 북촌로 20-9 (재동)",126.9855523,37.57883371,0,https://via.placeholder.com/150,NULL
479,"봄의정원 성수점",건대/성수/왕십리,호프집,"서울 성동구 연무장길 81 남경빌딩 지하1층 (성수동2가)",127.05824755,37.54169645,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=https%3A%2F%2Fpostfiles.pstatic.net%2FMjAyMjEyMDVfMjg5%2FMDAxNjcwMTY5OTM5NjU2.ipBpZPiukFaiQIyehVlbdY_6YqWN2GIlYNd4g0G9mvkg.sXmFyvFPGwaTmXObqUaaM-Y_yLMCDGv_NpyHH_MK6rAg.JPEG.811page%2FIMG_2337.JPG%3Ftype%3Dw966,NULL
480,네스트스토어,용산/이태원/한남,카페,"서울 용산구 녹사평대로32길 5 102호 (이태원동)",126.98915661,37.53373917,0,https://via.placeholder.com/150,NULL
481,"해리스플라워마켓 연남점",홍대/합정/마포,카페,"서울 마포구 양화로21길 17 1층 (동교동)",126.92492178,37.55898341,0,https://via.placeholder.com/150,NULL
484,"빌라드블루 Villa de Bleu",용산/이태원/한남,양식,"서울 용산구 신흥로 30-1 1층 (용산동2가)",126.98717651,37.54118124,3.7,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2F701EEA0EB4B3431190EAF57832CE3426,NULL
485,세이지앤버터,강남,양식,"서울 강남구 언주로157길 6 1층 (신사동)",127.03242186,37.52398998,4,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2F6bab6703d13f0a6a6630d0f288a0ce41fa57753b%3Foriginal,NULL
486,오튀그,종로/중구,카페,"서울 종로구 율곡로10길 77 (권농동)",126.99160611,37.57405002,0,https://via.placeholder.com/150,NULL
487,새탁소,종로/중구,호프집,"서울 종로구 율곡로10길 59 (권농동)",126.9914781,37.57483297,3.7,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.daumcdn.net%2Flocal%2FkakaomapPhoto%2Freview%2Ff9b25dfa1e4b2b0849fe7177d7357c07b067f262%3Foriginal,NULL
488,토터스,용산/이태원/한남,베이커리,"서울 용산구 신흥로 81 1,2층 (용산동2가)",126.9860793,37.54532301,0,https://via.placeholder.com/150,NULL
489,아차산숲속도서관,건대/성수/왕십리,카페,"서울 광진구 영화사로 139 (광장동)",127.10087871,37.5524707,0,https://via.placeholder.com/150,NULL
490,"홍팥집 양재점",강남,베이커리,"서울 강남구 남부순환로359길 31 1층 (도곡동)",127.03563505,37.48678925,0,https://via.placeholder.com/150,NULL
491,가내수공업고깃집,건대/성수/왕십리,한식,"서울 성동구 둘레1길 12 1층 (성수동1가)",127.04618691,37.53851315,0,https://via.placeholder.com/150,NULL
492,무에,종로/중구,카페,"서울 종로구 북촌로8길 28 1층 (계동)",126.98664101,37.58085387,0,https://via.placeholder.com/150,NULL
493,거처,종로/중구,카페,"서울 종로구 율곡로8길 63 1층 (와룡동)",126.9913921,37.5745077,0,https://via.placeholder.com/150,NULL
494,"수수커피 디타워점",종로/중구,카페,"서울 종로구 종로3길 17 1층 128호 (청진동)",126.97892725,37.57107155,0,https://via.placeholder.com/150,NULL
495,소바연구소,신촌/연희,일식,"서울 서대문구 명물길 50-9 1층 (창천동)",126.93945409,37.55877102,0,https://via.placeholder.com/150,NULL
496,석종,홍대/합정/마포,한식,"서울 마포구 동교로27길 3-14 1층 (동교동)",126.92255049,37.55807728,0,https://via.placeholder.com/150,NULL
497,미드메,종로/중구,베이커리,"서울 종로구 자하문로 36 1층 (통의동)",126.97173614,37.57926729,0,https://via.placeholder.com/150,NULL
498,"스시도쿠 더성수",건대/성수/왕십리,한식,"서울 성동구 서울숲6길 13 포레스트성수 1층 (성수동1가)",127.04305687,37.54770182,0,https://via.placeholder.com/150,NULL
499,오잇(OEAT),용산/이태원/한남,카페,"서울 용산구 신흥로 95 건물전체 (용산동2가)",126.98509025,37.54553462,0,https://via.placeholder.com/150,NULL
500,소월솥밥,용산/이태원/한남,한식,"서울 용산구 신흥로 95-21 1층 (용산동2가)",126.98501793,37.54504807,0,https://via.placeholder.com/150,NULL
501,해방식당,용산/이태원/한남,한식,"서울 용산구 신흥로22길 5 1층 (용산동2가)",126.98463307,37.54566971,4.1,https://img1.kakaocdn.net/cthumb/local/R0x420.q50/?fname=http%3A%2F%2Ft1.kakaocdn.net%2Fmystore%2FB3B28DD3F65E41F7A87DFB188BBC5E60,NULL
502,downfloor104,용산/이태원/한남,베이커리,"서울 용산구 이태원로54가길 7 지하1층 (한남동)",127.00191217,37.53737249,0,https://via.placeholder.com/150,NULL
503,아이도넛케어,용산/이태원/한남,베이커리,"서울 용산구 이태원로20가길 4 (이태원동)",126.99239698,37.53351598,0,https://via.placeholder.com/150,NULL
504,"서울페이스트리 연남점",홍대/합정/마포,베이커리,"서울 마포구 동교로41길 10 1층 (연남동)",126.92416632,37.56287974,0,https://via.placeholder.com/150,NULL
505,피르마,종로/중구,베이커리,"서울 종로구 계동길 5 1층 6호 (계동)",126.98668459,37.57768688,0,https://via.placeholder.com/150,NULL
506,"웻커피 한남점",용산/이태원/한남,베이커리,"서울 용산구 한남대로27가길 10 지하1층 (한남동)",127.00313416,37.53760672,0,https://via.placeholder.com/150,NULL
507,"회기버거 본점",회기/청량리,버거,"서울 동대문구 이문로 46 1층 (휘경동)",127.05711211,37.59142567,0,https://via.placeholder.com/150,NULL
508,미국식,서초,버거,"서울 서초구 서초대로29길 17-2 1층 (방배동)",126.9951141,37.48914436,0,https://via.placeholder.com/150,NULL
509,로스트앤파운드,종로/중구,버거,"서울 중구 충무로4길 5 태창빌딩 2층 202호 (초동)",126.99318609,37.56509062,0,https://via.placeholder.com/150,NULL
510,"헝그리부처 본점",서초,버거,"서울 서초구 방배로 199 (방배동)",126.99114839,37.49111553,0,https://via.placeholder.com/150,NULL
511,야래향,종로/중구,한식,"서울 중구 퇴계로10길 14 (회현동1가)",126.98013722,37.55868846,0,https://via.placeholder.com/150,NULL
512,"모던눌랑 센트럴시티점",서초,한식,"서울 서초구 사평대로 205 센트럴시티 파미에가든 4층 BP4-6호 (반포동)",127.00674051,37.50406403,0,https://via.placeholder.com/150,NULL
513,한강춘,용산/이태원/한남,한식,"서울 용산구 이촌로 248 1층 (이촌동)",126.97246204,37.52021422,0,https://via.placeholder.com/150,NULL
514,아원,건대/성수/왕십리,한식,"서울 성동구 매봉길 50 1층 (옥수동)",127.0132454,37.54671062,0,https://via.placeholder.com/150,NULL
515,"더리얼치즈버거 이태원",용산/이태원/한남,버거,"서울 용산구 녹사평대로40길 55-2 2층 (이태원동)",126.98892568,37.53454284,0,https://via.placeholder.com/150,NULL
516,카츠맨션,용산/이태원/한남,돈까스,"서울 용산구 한강대로15길 19-19 1층 (한강로3가)",126.96284768,37.5253482,0,https://via.placeholder.com/150,NULL
517,"일월카츠 안국점",종로/중구,돈까스,"서울 종로구 북촌로1길 11 1층 (안국동)",126.98515637,37.57733981,0,https://via.placeholder.com/150,NULL
518,미하무,서초,돈까스,"서울 서초구 서초대로27길 30 1층 (방배동)",126.99434632,37.4893903,0,https://via.placeholder.com/150,NULL
519,레브두,잠실/송파/강동,베이커리,"서울 송파구 백제고분로45길 19 2층 (송파동)",127.10931315,37.50981251,0,https://via.placeholder.com/150,NULL
520,캘프,건대/성수/왕십리,버거,"서울 성동구 한림말3길 10 1층 (옥수동)",127.01629406,37.54210163,0,https://via.placeholder.com/150,NULL
521,"후지필름TP존 즐거운카메라",용산/이태원/한남,카페,"서울 용산구 청파로 74 전자랜드 신관 2층 210호 (한강로3가)",126.95955956,37.5327885,0,https://via.placeholder.com/150,NULL
522,디지탈창신,종로/중구,카페,"서울 중구 남대문로 6-4 1층 (남대문로4가)",126.97659986,37.56038619,0,https://via.placeholder.com/150,NULL
523,릴리언,용산/이태원/한남,베이커리,"서울 용산구 한남대로27가길 15 1층 (한남동)",127.00291012,37.53738688,0,https://via.placeholder.com/150,NULL
524,프로퍼커피바,잠실/송파/강동,카페,"서울 송파구 위례성대로22길 6 유진빌딩 1층 (오금동)",127.1311466,37.50969298,0,https://via.placeholder.com/150,NULL
525,포니,홍대/합정/마포,베이커리,"서울 마포구 토정로4길 6-1 2층 (합정동)",126.91469257,37.54518669,0,https://via.placeholder.com/150,NULL
526,하늘을걷는고양이카페,구로/관악/동작,카페,"서울 동작구 동작대로27길 15 서범빌딩 4층 (사당동)",126.98101769,37.48745525,0,https://via.placeholder.com/150,NULL
527,피에이치디,홍대/합정/마포,카공카페,"서울 마포구 월드컵로8길 53 지더블유빌딩 1층 101호 (서교동)",126.9152205,37.55363664,0,https://via.placeholder.com/150,NULL
528,"한시십일분 2호점",회기/청량리,카공카페,"서울 동대문구 망우로 40 지하 1층 (휘경동)",127.05789118,37.58857996,0,https://via.placeholder.com/150,NULL
529,"카페 무미",성북/노원/중랑,카공카페,"서울 중랑구 중랑역로47길 12 1층 (묵동)",127.07462948,37.61512635,0,https://via.placeholder.com/150,NULL
530,키친오브인디아,잠실/송파/강동,한식,"서울 송파구 올림픽로 336 대우유토피아 지하1층 6호 (방이동)",127.10745719,37.51539684,0,https://via.placeholder.com/150,NULL
531,우동가조쿠,건대/성수/왕십리,한식,"서울 성동구 왕십리로 215-2 1층 (행당동)",127.04288442,37.55680106,0,https://via.placeholder.com/150,NULL
532,코노하,창동/도봉산,한식,"서울 도봉구 우이천로20길 7 상가 103동 1층 118호 (창동)",127.03379713,37.64095116,0,https://via.placeholder.com/150,NULL
533,키마라야,서초,한식,"서울 서초구 방배중앙로 204 1층 108호 (방배동)",126.98569463,37.49752926,0,https://via.placeholder.com/150,NULL
534,카레,성북/노원/중랑,한식,"서울 성북구 성북로 62-1 1층 (성북동)",127.00204268,37.5931946,0,https://via.placeholder.com/150,NULL
535,"고가빈커리하우스 광화문본점",종로/중구,한식,"서울 종로구 경희궁2길 7 3층 (내수동)",126.97094841,37.57289707,0,https://via.placeholder.com/150,NULL
536,버거플리즈,영등포/여의도/강서,버거,"서울 영등포구 국제금융로 86 지하 1층 (여의도동)",126.93174335,37.5201887,0,https://via.placeholder.com/150,NULL
537,카페2.7,잠실/송파/강동,카페,"서울 송파구 백제고분로36가길 15 201호 (석촌동)",127.10167701,37.50447187,0,https://via.placeholder.com/150,NULL
538,실루엣커피,홍대/합정/마포,카페,"서울 마포구 독막로8길 33-5 1층 (합정동)",126.91800453,37.54637205,0,https://via.placeholder.com/150,NULL
